:R10,19409.148,8506.186,8419.566,8589.099,44924.0,:R15,20918.643,8977.645,9059.511,9186.203,48142.0,:R20,18641.809,8524.038,8555.373,8543.781,44265.0,:R26,9103.159,3933.6047,4851.725,4850.508,22739.0
:R10,19734.307,9133.818,9517.045,9076.836,47462.0,:R15,22904.664,9248.051,9249.324,9020.953,50423.0,:R20,19924.248,9025.05,9490.406,8867.286,47307.0,:R26,10054.263,4590.44,5257.271,5012.023,24914.0
:R10,19758.61,9819.457,6984.465,10429.464,46992.0,:R15,21831.766,9413.405,9396.269,9098.562,49740.0,:R20,18683.455,8670.236,8405.542,8638.768,44398.0,:R26,9257.806,4191.0527,4968.436,4947.7026,23365.0
:R10,18503.629,8143.0806,8243.237,8328.055,43218.0,:R15,21462.756,8811.262,8935.432,8925.554,48135.0,:R20,19110.484,8679.06,8910.47,9119.0,45819.0,:R26,9556.379,4219.9185,4742.233,5018.47,23537.0
:R10,19682.873,9183.996,8707.853,8979.278,46554.0,:R15,22017.922,9103.138,8942.1875,9079.749,49143.0,:R20,20085.2,9024.304,9304.447,9422.054,47836.0,:R26,9773.809,4291.465,4961.5044,5106.221,24133.0
:R10,20053.504,8702.065,9437.647,8976.781,47170.0,:R15,22482.89,8875.862,8926.007,9010.259,49295.0,:R20,19103.574,8859.708,8573.629,8897.096,45434.0,:R26,9313.654,4167.933,4952.3853,4578.0254,23012.0
:R10,17297.135,9529.975,9697.133,9897.762,46422.0,:R15,22094.742,9081.635,8941.249,9219.344,49337.0,:R20,17217.795,9662.809,9424.706,9352.678,45658.0,:R26,9541.712,4134.369,4860.309,5048.6133,23585.0
:R10,19289.19,8549.504,8992.246,9121.052,45952.0,:R15,21764.74,8967.449,8963.827,8867.004,48563.0,:R20,17987.291,9987.247,9862.842,9438.629,47276.0,:R26,10461.825,4695.404,4929.511,5360.2583,25447.0
:R10,18614.059,6738.9507,8874.012,9192.98,43420.0,:R15,22649.254,9070.723,9257.544,8995.4795,49973.0,:R20,19469.0,8789.867,8709.241,8764.882,45733.0,:R26,9238.864,3900.9395,4790.0425,4686.1445,22616.0
:R10,19519.996,9194.581,9277.531,9208.862,47201.0,:R15,21895.201,9201.81,9085.748,9046.281,49229.0,:R20,19471.01,8937.344,6852.888,9392.739,44654.0,:R26,8877.149,4090.057,4874.2905,4732.501,22574.0
:R10,19720.438,9054.394,9171.615,9353.566,47300.0,:R15,21001.37,8953.847,9017.548,8604.242,47577.0,:R20,19378.402,9138.248,9131.841,9385.495,47034.0,:R26,9277.573,3944.2637,4681.0864,4716.0796,22619.0
:R10,18832.469,8475.406,8186.2285,8362.891,43857.0,:R15,21953.2,9007.997,9022.828,8919.981,48904.0,:R20,18973.602,8449.937,8340.41,8673.043,44437.0,:R26,9902.723,4592.073,5206.807,5208.4,24910.0
:R10,16474.518,9680.32,9076.38,9052.772,44284.0,:R15,20794.426,8965.748,9126.113,9123.718,48010.0,:R20,19461.719,9509.375,9298.551,6980.3584,45250.0,:R26,9458.622,4362.8228,4919.5474,4758.0,23499.0
:R10,18861.45,8462.903,8414.392,8960.256,44699.0,:R15,22027.033,8906.735,8938.941,9197.312,49070.0,:R20,18332.518,10092.498,10359.548,10107.413,48892.0,:R26,9190.821,4228.6763,4787.0703,4780.4316,22987.0
:R10,20063.164,9548.336,9338.495,9096.017,48046.0,:R15,20783.936,8775.828,8820.724,8757.54,47138.0,:R20,19196.621,9137.665,8570.015,8575.697,45480.0,:R26,9776.1045,4294.8647,4965.028,4782.997,23819.0
:R10,18438.01,8587.834,8500.688,8492.472,44019.0,:R15,21600.24,8952.931,8642.964,8848.866,48045.0,:R20,19617.797,8813.814,9010.482,9090.909,46533.0,:R26,9143.765,4057.9324,4861.8447,4911.455,22975.0
:R10,19219.912,8780.189,8378.313,8813.58,45192.0,:R15,22788.9,9082.331,9161.908,8981.876,50015.0,:R20,17767.07,9584.032,9528.495,9657.398,46537.0,:R26,9443.371,4123.5967,4730.8286,4552.1953,22850.0
:R10,20150.309,9095.732,8989.67,9089.299,47325.0,:R15,22224.812,9008.29,8836.269,8935.627,49005.0,:R20,19167.229,9766.207,9167.946,6644.6255,44746.0,:R26,10107.374,4582.569,4937.6597,5210.389,24838.0
:R10,18821.0,8196.329,8635.647,8576.013,44229.0,:R15,21985.945,8943.996,8764.339,8937.718,48632.0,:R20,18023.557,9568.863,9713.674,9926.932,47233.0,:R26,10548.459,4783.053,5205.0347,5473.449,26010.0
:R10,19844.611,9197.196,9031.717,8889.47,46963.0,:R15,22117.436,8780.667,8752.774,8899.105,48550.0,:R20,20091.672,9555.512,9428.7,9107.116,48183.0,:R26,9184.712,4205.1514,4797.5576,4899.5874,23087.0
:R10,19131.564,8885.708,8541.642,9161.085,45720.0,:R15,20724.633,8789.798,8800.165,8886.416,47201.0,:R20,19870.12,8933.028,9003.678,9014.189,46821.0,:R26,9613.137,4125.6665,5012.6084,4795.594,23547.0
:R10,17581.56,10479.393,10267.174,7714.886,46043.0,:R15,20941.38,8913.462,8736.881,8965.279,47557.0,:R20,19779.7,8837.856,9424.442,9458.991,47501.0,:R26,10261.894,4685.9478,5204.2812,5302.8765,25455.0
:R10,19213.885,8545.331,8836.214,8489.565,45085.0,:R15,21187.268,8855.923,8452.896,9025.908,47522.0,:R20,19256.328,8539.68,8345.729,8636.257,44778.0,:R26,9353.651,4268.6665,4824.8613,4868.8276,23316.0
:R10,19259.049,9114.284,9152.055,9110.607,46636.0,:R15,22151.488,9181.167,9100.386,9223.974,49657.0,:R20,18213.67,10599.801,10494.144,7937.3936,47245.0,:R26,9892.087,4202.1294,4698.4634,4993.321,23786.0
:R10,18947.982,8737.039,8622.136,8678.839,44986.0,:R15,22459.918,9214.436,8997.446,8818.22,49490.0,:R20,19203.295,8520.552,8925.825,8710.316,45360.0,:R26,9280.35,4124.9316,4805.4766,4873.2505,23084.0
:R10,17991.867,10032.521,10208.1,9707.499,47940.0,:R15,21425.018,8946.783,8830.975,8843.196,48046.0,:R20,19029.455,8784.638,8454.103,8701.809,44970.0,:R26,9371.7,3960.2966,4838.8345,4573.1714,22744.0
:R10,20262.012,9105.5625,9665.038,9306.378,48339.0,:R15,21284.172,9013.468,8936.331,8534.029,47768.0,:R20,20083.246,9179.245,9512.299,9524.198,48299.0,:R26,9354.103,4174.0347,4890.2563,4808.61,23227.0
:R10,19448.275,8808.962,8827.664,8838.104,45923.0,:R15,21345.725,8699.179,8690.634,8843.459,47579.0,:R20,19621.516,8477.527,9021.595,8949.359,46070.0,:R26,9250.303,4135.6235,4924.972,4694.1055,23005.0
:R10,19583.227,9673.45,9478.734,7022.5903,45758.0,:R15,20788.99,9079.802,8689.306,8983.923,47542.0,:R20,17844.396,8084.5767,7902.513,7787.505,41619.0,:R26,9568.108,4085.8242,4574.784,4894.2896,23123.0
:R10,20028.033,7192.867,10094.469,10056.647,47372.0,:R15,22368.004,9143.347,9266.651,8944.007,49722.0,:R20,19364.576,9087.004,8901.993,9024.429,46378.0,:R26,9208.624,4006.422,4671.0967,4814.8516,22701.0
:R10,19188.662,8417.459,8673.522,8577.351,44857.0,:R15,21712.041,8856.18,8945.994,8881.769,48396.0,:R20,17943.207,9879.787,9638.715,9950.299,47412.0,:R26,9439.98,4072.8274,4918.6035,4693.598,23125.0
:R10,19630.896,8463.636,9121.876,8886.596,46103.0,:R15,22274.938,8746.209,9045.29,8989.566,49056.0,:R20,18210.525,7922.349,8121.529,8296.606,42551.0,:R26,9649.552,4697.758,4835.042,5090.645,24273.0
